timestamp,open,high,low,close,volume
1779529500,74652.47,74674.35,74571.35,74575.97,15.23180056
1779530400,74575.98,74660.0,74575.98,74659.99,11.54896554
1779531300,74660.0,74670.48,74629.68,74660.0,11.15503232
1779532200,74660.0,74703.99,74629.5,74690.0,57.71722203
1779533100,74689.99,74706.82,74619.03,74627.74,22.01532713
1779534000,74633.49,74729.51,74615.44,74706.02,29.19576502
1779534900,74706.01,74789.55,74706.01,74764.34,25.70710984
1779535800,74764.34,74768.21,74697.79,74706.06,17.94066785
1779536700,74706.05,74754.97,74704.54,74710.31,15.62007
1779537600,74710.31,74718.77,74610.6,74637.99,22.70893085
1779538500,74639.61,74678.98,74567.49,74651.97,34.77578157
1779539400,74651.97,74687.14,74623.35,74646.0,32.54311036
1779540300,74646.0,74678.77,74634.79,74674.88,22.05469266
1779541200,74674.89,74919.99,74670.82,74849.98,32.95854217
1779542100,74849.98,74968.29,74849.98,74905.72,74.80806608
1779543000,74905.73,74953.98,74787.5,74858.18,63.03757115
1779543900,74858.18,75169.57,74858.17,75128.07,122.03889762
1779544800,75128.12,75161.91,75015.24,75115.6,61.0904246
1779545700,75115.61,75255.99,75094.12,75234.85,57.25686105
1779546600,75234.86,75396.5,75200.53,75379.26,79.3517419
1779547500,75379.25,75598.91,75295.34,75443.72,127.33531161
1779548400,75443.72,75559.47,75381.95,75544.07,58.38166521
1779549300,75544.06,75594.0,75428.27,75457.25,37.96795119
1779550200,75457.26,75457.26,75300.69,75411.7,85.83911846
1779551100,75411.7,75455.05,75383.01,75432.03,45.04257313
1779552000,75432.23,75547.48,75420.63,75440.14,40.66457276
1779552900,75440.14,75462.33,75305.07,75381.82,48.38073179
1779553800,75381.81,75474.57,75371.45,75408.97,28.2546245
1779554700,75408.97,75454.3,75314.57,75347.42,40.09006556
1779555600,75358.78,75436.61,75320.58,75372.12,26.94005974
1779556500,75372.61,75414.75,75303.34,75379.54,46.65184233
1779557400,75379.54,75415.81,75316.71,75329.59,31.35530767
1779558300,75329.6,75433.13,75274.36,75399.73,30.39406241
1779559200,75399.73,75720.1,75374.23,75601.96,46.17501267
1779560100,75601.97,75850.0,75553.71,75747.73,380.46855491
1779561000,75747.72,75909.09,75721.62,75808.6,55.2365196
1779561900,75808.6,75810.61,75663.53,75757.62,61.42825801
1779562800,75757.62,75785.98,75688.48,75698.48,83.89185286
1779563700,75703.43,75913.49,75693.64,75873.88,73.06438087
1779564600,75872.92,75895.02,75791.1,75849.15,32.43827461
1779565500,75849.14,75914.62,75802.48,75887.59,80.36979198
1779566400,75887.6,76068.45,75849.86,75998.63,78.60018799
1779567300,75998.05,76097.79,75900.0,75900.0,100.93854208
1779568200,75900.01,76865.59,75861.3,76740.65,199.54792338
1779569100,76740.65,77194.07,76593.98,77173.32,179.27639643
1779570000,77173.31,77305.0,76778.39,76871.42,257.02283237
